90800000,1250,588
91000000,1239,589
91200000,1361,590
91400000,1310,592
91600000,1199,593
91800000,1177,594
92000000,1288,595
92200000,1244,596
92400000,1334,598
92600000,1435,599
92800000,1165,600
93000000,1275,602
93200000,1319,603
93400000,1261,604
93600000,1239,605
93800000,1249,607
94000000,1215,608
94200000,1176,609
94400000,1190,610
94600000,1257,612
94800000,1288,613
95000000,1221,614
95200000,1230,615
95400000,1259,617
95600000,1239,618
95800000,1144,619
96000000,1257,620
96200000,1083,621
96400000,1237,623
96600000,1281,624
96800000,1226,625
97000000,1523,627
97200000,1193,628
97400000,1362,629
97600000,1364,630
97800000,1262,632
98000000,1256,633
98200000,1269,634
98400000,1277,636
98600000,1291,637
98800000,1293,638
99000000,1194,639
99200000,1597,641
99400000,1284,642
99600000,1205,643
99800000,1237,645
100000000,1204,646
100200000,1222,647
100400000,1198,648
100600000,1185,649
100800000,1170,651
101000000,1206,652
101200000,1130,653
101400000,1729,655
101600000,1232,656
101800000,1359,657
102000000,1350,659
102200000,1482,660
102400000,1449,662
102600000,1310,663
102800000,1547,664
103000000,1291,666
103200000,1140,667
103400000,1347,668
103600000,1441,670
103800000,1199,671
104000000,1208,672
104200000,1186,673
104400000,1275,675
104600000,1318,676
104800000,1236,677
105000000,1303,678
105200000,1309,680
105400000,1198,681
105600000,1240,682
105800000,1356,683
106000000,1215,685
106200000,1241,686
106400000,1286,687
106600000,1179,688
106800000,1355,690
107000000,1352,691
107200000,1181,692
107400000,1288,694
107600000,1272,695
107800000,1232,696
108000000,1789,698
108200000,1227,699
108400000,1143,700
108600000,1272,702
108800000,1234,703
109000000,1346,704
109200000,1257,705
109400000,1216,707
109600000,1260,708
109800000,1267,709
110000000,1312,710
110200000,1499,712
110400000,1309,713
110600000,1176,714
110800000,1274,716
111000000,1293,717
111200000,1276,718
111400000,1274,719
111600000,1472,721
111800000,1135,722
112000000,1192,723
112200000,1231,725
112400000,1356,726
112600000,1118,727
112800000,1355,728
113000000,1166,730
113200000,1471,731
113400000,1216,732
113600000,1280,733
113800000,1097,735
114000000,1203,736
114200000,1232,737
114400000,1343,738
114600000,1579,740
114800000,1278,741
115000000,1167,742
115200000,1203,744
115400000,1202,745
115600000,1268,746
115800000,1248,747
116000000,1244,749
116200000,1278,750
116400000,1163,751
116600000,1646,753
116800000,1093,754
117000000,1188,755
117200000,1281,756
117400000,1243,757
117600000,1170,759
117800000,1346,760
118000000,1374,761
118200000,1372,763
118400000,1234,764
118600000,1219,765
118800000,1355,767
119000000,1151,768
119200000,1133,769
119400000,1362,770
119600000,1208,771
119800000,1257,773
120000000,1227,774
120200000,1202,775
120400000,1230,776
120600000,1306,778
120800000,1258,779
121000000,1338,780
121200000,1240,781
121400000,1254,783
121600000,1169,784
121800000,1172,785
122000000,1192,786
122200000,1173,787
122400000,1314,789
122600000,1182,790
122800000,1240,791
123000000,1175,792
123200000,1429,794
123400000,1227,795
123600000,1218,796
123800000,1244,797
124000000,1293,799
124200000,1204,800
124400000,1247,801
124600000,1261,802
124800000,1404,804
125000000,1172,805
125200000,1177,806
125400000,1199,807
125600000,1289,809
125800000,1238,810
126000000,1278,811
126200000,1180,812
126400000,1315,814
126600000,1173,815
126800000,1309,816
127000000,1292,817
127200000,1202,819
127400000,1304,820
127600000,1526,821
127800000,1343,823
128000000,1324,824
128200000,1217,825
128400000,1202,827
128600000,1329,828
128800000,1399,829
129000000,1192,830
129200000,1149,832
129400000,1218,833
129600000,1250,834
129800000,1617,836
130000000,1262,837
130200000,1190,838
130400000,1207,839
130600000,1318,841
130800000,1372,842
131000000,1368,843
131200000,1320,845
131400000,1168,846
131600000,2255,848
131800000,1180,849
132000000,1802,851
132200000,1151,852
132400000,1135,853
132600000,1176,855
132800000,1406,856
133000000,1154,857
133200000,1441,859
133400000,1381,860
133600000,1206,861
133800000,1305,863
134000000,1303,864
134200000,1853,866
134400000,1196,867
134600000,1275,868
134800000,1326,869
135000000,1331,871
135200000,1267,872
135400000,1366,873
135600000,1312,875
135800000,1575,876
136000000,1302,878
136200000,1564,879
136400000,1321,881
136600000,1261,882
136800000,1203,883
137000000,1277,884
137200000,1215,885
137400000,1400,887
137600000,1105,888
137800000,1109,889
138000000,1260,890
138200000,1346,892
138400000,1339,893
138600000,1485,895
138800000,1317,896
139000000,1413,897
139200000,1344,899
139400000,1270,900
139600000,1185,901
139800000,1409,902
140000000,1325,904
140200000,1132,905
140400000,1290,906
140600000,1477,908
140800000,1604,909
141000000,1194,910
141200000,1179,912
141400000,1170,913
141600000,1295,914
141800000,1250,915
142000000,1219,917
142200000,1362,918
142400000,1280,919
142600000,1166,920
142800000,1436,922
143000000,1372,923
143200000,1263,924
143400000,1307,926
143600000,1217,927
143800000,1209,928
144000000,1204,929
144200000,1246,931
144400000,1147,932
144600000,1268,933
144800000,1282,934
145000000,1456,936
145200000,1274,937
145400000,2110,939
145600000,1075,940
145800000,1225,941
146000000,1109,943
146200000,1182,944
146400000,1175,945
146600000,1478,946
146800000,1214,948
147000000,1233,949
147200000,1371,950
147400000,1208,951
147600000,1179,953
147800000,1135,954
148000000,1274,955
148200000,1198,956
148400000,1261,957
148600000,1579,959
148800000,1183,960
149000000,1286,962
149200000,1169,963
149400000,1307,964
149600000,1171,965
149800000,1248,966
150000000,1150,968

Threads: 4 Rows: 150000000 Time: 968947 Rows/sec: 154000

1M: Threads: 4 Rows: 1000000 Time: 6219 Rows/sec: 160000

2021-05-23 08:34:24.962 UTC [26] LOG:  checkpoints are occurring too frequently (13 seconds apart)
2021-05-23 08:34:24.962 UTC [26] HINT:  Consider increasing the configuration parameter "max_wal_size".

https://www.2ndquadrant.com/en/blog/basics-of-tuning-checkpoints/
https://blog.crunchydata.com/blog/tuning-your-postgres-database-for-high-write-loads
