59400000,15307,2863
59600000,12574,2876
59800000,14851,2890
60000000,11964,2902
60200000,14739,2917
60400000,13827,2931
60600000,11437,2942
60800000,17913,2960
61000000,19267,2980
61200000,16369,2996
61400000,11301,3007
61600000,17014,3024
61800000,14175,3038
62000000,13881,3052
62200000,16183,3068
62400000,16948,3085
62600000,14138,3100
62800000,16561,3116
63000000,15578,3132
63200000,16061,3148
63400000,18720,3166
63600000,14643,3181
63800000,20309,3201
64000000,18642,3220
64200000,17995,3238
64400000,19688,3258
64600000,19845,3278
64800000,16664,3294
65000000,16314,3311
65200000,16279,3327
65400000,15419,3342
65600000,18112,3360
65800000,16600,3377
66000000,12020,3389
66200000,16465,3405
66400000,13227,3419
66600000,12899,3432
66800000,15725,3447
67000000,13398,3461
67200000,15401,3476
67400000,16157,3492
67600000,13089,3505
67800000,13523,3519
68000000,16432,3535
68200000,13192,3549
68400000,16286,3565
68600000,14367,3579
68800000,14235,3593
69000000,13842,3607
69200000,15396,3623
69400000,14603,3637
69600000,13926,3651
69800000,15700,3667
70000000,17316,3684
70200000,11585,3696
70400000,14359,3710
70600000,16839,3727
70800000,14753,3742
71000000,12895,3755
71200000,15261,3770
71400000,16566,3786
71600000,15184,3802
71800000,15487,3817
72000000,16102,3833
72200000,15337,3849
72400000,14806,3863
72600000,15576,3879
72800000,15021,3894
73000000,13579,3908
73200000,16851,3924
73400000,18245,3943
73600000,13686,3956
73800000,15271,3972
74000000,15743,3987
74200000,14701,4002
74400000,16430,4018
74600000,14492,4033
74800000,13173,4046
75000000,16879,4063
75200000,17355,4080
75400000,13810,4094
75600000,15278,4109
75800000,15464,4125
76000000,16351,4141
76200000,13438,4155
76400000,15547,4170
76600000,16907,4187
76800000,13669,4201
77000000,15421,4216
77200000,15924,4232
77400000,16030,4248
77600000,14613,4263
77800000,14832,4278
78000000,17695,4295
78200000,11766,4307
78400000,15291,4322
78600000,16341,4339
78800000,12481,4351
79000000,15272,4366
79200000,16433,4383
79400000,13517,4396
79600000,15343,4412
79800000,17183,4429
80000000,15472,4444
80200000,17343,4462
80400000,13333,4475
80600000,16172,4491
80800000,16161,4507
81000000,13876,4521
81200000,15085,4536
81400000,17885,4554
81600000,16075,4570
81800000,15534,4586
82000000,16059,4602
82200000,18359,4620
82400000,17495,4638
82600000,13058,4651
82800000,17350,4668
83000000,17227,4685
83200000,18130,4704
83400000,13321,4717
83600000,16875,4734
83800000,18373,4752
84000000,15777,4768
84200000,14753,4783
84400000,17876,4801
84600000,14366,4815
84800000,13612,4829
85000000,17441,4846
85200000,16976,4863
85400000,16512,4879
85600000,14989,4894
85800000,16796,4911
86000000,16440,4928
86200000,14002,4942
86400000,17009,4959
86600000,16891,4976
86800000,16834,4992
87000000,12141,5005
87200000,16185,5021
87400000,15527,5036
87600000,16434,5053
87800000,15694,5068
88000000,14789,5083
88200000,17612,5101
88400000,16897,5118
88600000,16958,5135
88800000,13852,5149
89000000,16635,5165
89200000,16764,5182
89400000,13913,5196
89600000,15084,5211
89800000,18708,5230
90000000,15564,5245
90200000,16851,5262
90400000,16785,5279
90600000,18910,5298
90800000,14119,5312
91000000,17043,5329
91200000,16662,5346
91400000,18537,5364
91600000,16360,5380
91800000,16225,5397
92000000,16200,5413
92200000,18840,5432
92400000,16124,5448
92600000,14556,5462
92800000,18284,5481
93000000,17698,5498
93200000,19831,5518
93400000,16557,5535
93600000,16133,5551
93800000,20559,5571
94000000,17505,5589
94200000,17882,5607
94400000,16293,5623
94600000,17836,5641
94800000,19040,5660
95000000,18358,5678
95200000,18500,5697
95400000,15365,5712
95600000,17703,5730
95800000,19090,5749
96000000,17490,5767
96200000,16521,5783
96400000,15103,5798
96600000,18870,5817
96800000,18450,5835
97000000,19118,5855
97200000,14588,5869
97400000,18121,5887
97600000,17728,5905
97800000,17399,5922
98000000,16486,5939
98200000,19220,5958
98400000,18492,5977
98600000,18981,5996
98800000,16566,6012
99000000,17727,6030
99200000,18972,6049
99400000,17270,6066
99600000,17826,6084
99800000,18711,6103
100000000,19000,6122
100200000,19098,6141
100400000,19078,6160
100600000,18228,6178
100800000,18802,6197
101000000,18854,6216
101200000,18609,6234
101400000,19120,6253
101600000,16171,6270
101800000,17439,6287
102000000,22012,6309
102200000,18474,6328
102400000,20480,6348
102600000,15908,6364
102800000,21929,6386
103000000,16943,6403
103200000,20645,6423
103400000,20559,6444
103600000,17576,6462
103800000,16498,6478
104000000,19895,6498
104200000,20289,6518
104400000,19629,6538
104600000,15963,6554
104800000,18323,6572
105000000,20742,6593
105200000,21226,6614
105400000,18692,6633
105600000,17223,6650
105800000,17179,6667
106000000,20725,6688
106200000,19976,6708
106400000,17961,6726
106600000,20133,6746
106800000,17217,6763
107000000,18336,6782
107200000,19916,6802
107400000,21456,6823
107600000,17599,6841
107800000,18336,6859
108000000,21123,6880
108200000,20533,6901
108400000,20563,6921
108600000,23120,6944
108800000,16378,6961
109000000,19792,6980
109200000,21231,7002
109400000,21108,7023
109600000,19259,7042
109800000,18853,7061
110000000,18324,7079
110200000,21073,7100
110400000,20579,7121
110600000,20889,7142
110800000,22543,7164
111000000,16726,7181
111200000,20866,7202
111400000,22138,7224
111600000,21239,7245
111800000,21235,7266
112000000,18969,7285
112200000,17611,7303
112400000,21755,7325
112600000,20716,7346
112800000,21376,7367
113000000,21914,7389
113200000,21903,7411
113400000,19411,7430
113600000,18138,7448
113800000,22493,7471
114000000,21773,7493
114200000,21501,7514
114400000,17961,7532
114600000,18542,7551
114800000,20423,7571
115000000,20596,7592
115200000,20739,7612
115400000,18476,7631
115600000,23387,7654
115800000,20136,7674
116000000,23311,7698
116200000,21519,7719
116400000,18768,7738
116600000,19842,7758
116800000,23195,7781
117000000,21038,7802
117200000,22308,7824
117400000,21636,7846
117600000,21321,7867
117800000,20299,7888
118000000,20679,7908
118200000,21745,7930
118400000,21381,7951
118600000,19295,7971
118800000,21882,7993
119000000,20874,8013
119200000,23566,8037
119400000,22755,8060
119600000,20950,8081
119800000,19187,8100
120000000,21840,8122
120200000,26393,8148
120400000,22008,8170
120600000,21784,8192
120800000,22754,8215
121000000,17633,8232
121200000,23883,8256
121400000,21117,8277
121600000,22258,8300
121800000,22404,8322
122000000,17868,8340
122200000,24298,8364
122400000,22201,8386
122600000,21992,8408
122800000,23032,8431
123000000,16615,8448
123200000,23534,8471
123400000,22933,8494
123600000,20676,8515
123800000,23402,8538
124000000,21815,8560
124200000,23111,8583
124400000,17889,8601
124600000,23586,8625
124800000,22234,8647
125000000,26299,8673
125200000,22116,8696
125400000,20499,8716
125600000,21052,8737
125800000,23119,8760
126000000,22714,8783
126200000,24040,8807
126400000,23414,8830
126600000,18444,8849
126800000,24505,8873
127000000,42255,8916
127200000,24166,8940
127400000,22611,8962
127600000,26873,8989
127800000,24716,9014
128000000,18914,9033
128200000,27055,9060
128400000,24619,9085
128600000,23941,9108
128800000,21972,9130
129000000,23575,9154
129200000,23191,9177
129400000,18965,9196
129600000,22573,9219
129800000,23596,9242
130000000,23525,9266
130200000,18040,9284
130400000,24686,9309
130600000,21419,9330
130800000,21973,9352
131000000,24500,9376
131200000,21847,9398
131400000,20904,9419
131600000,21152,9440
131800000,23170,9464
132000000,23926,9487
132200000,22766,9510
132400000,25252,9535
132600000,17914,9553
132800000,23250,9577
133000000,24831,9601
133200000,22432,9624
133400000,27017,9651
133600000,22379,9673
133800000,21402,9695
134000000,24815,9720
134200000,22859,9742
134400000,22758,9765
134600000,24534,9790
134800000,23246,9813
135000000,21097,9834
135200000,26365,9860
135400000,23356,9884
135600000,24042,9908
135800000,22785,9931
136000000,25101,9956
136200000,24039,9980
136400000,24570,10004
136600000,19961,10024
136800000,22019,10046
137000000,26690,10073
137200000,23809,10097
137400000,23443,10120
137600000,23886,10144
137800000,22314,10166
138000000,22452,10189
138200000,25830,10215
138400000,23218,10238
138600000,24032,10262
138800000,27908,10290
139000000,24062,10314
139200000,24752,10339
139400000,21381,10360
139600000,20198,10380
139800000,23558,10404
140000000,26016,10430
140200000,23974,10454
140400000,24170,10478
140600000,24096,10502
140800000,18309,10520
141000000,24056,10544
141200000,24250,10569
141400000,24695,10593
141600000,23367,10617
141800000,24497,10641
142000000,20737,10662
142200000,23070,10685
142400000,24916,10710
142600000,24532,10734
142800000,23402,10758
143000000,25457,10783
143200000,23019,10806
143400000,21534,10828
143600000,23636,10852
143800000,23344,10875
144000000,25200,10900
144200000,24995,10925
144400000,24448,10950
144600000,23139,10973
144800000,27405,11000
145000000,18684,11019
145200000,24216,11043
145400000,27294,11070
145600000,23796,11094
145800000,26178,11120
146000000,24926,11145
146200000,23678,11169
146400000,21470,11190
146600000,21883,11212
146800000,23961,11236
147000000,24854,11261
147200000,23787,11285
147400000,23840,11309
147600000,26379,11335
147800000,24529,11360
148000000,24866,11384
148200000,24856,11409
148400000,19209,11428
148600000,24285,11453
148800000,23982,11477
149000000,25134,11502
149200000,18328,11520
149400000,18710,11539
149600000,9366,11548
149800000,10376,11559
150000000,6872,11566
